,pod,pod_lat,pod_lon,station_code,"station_lat,",station_lon,distance
2622,IT001E35151725,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2623,IT001E33745118,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2624,IT001E35129143,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2625,IT001E00246103,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2626,IT001E34594980,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2627,IT001E30349298,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2628,IT001E00071579,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2629,IT001E00071625,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2630,IT001E35156494,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2631,IT001E33623220,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2632,IT001E31445060,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2633,IT001E35293613,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2634,IT001E31119569,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2635,IT001E30461043,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2636,IT001E35294156,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2637,IT001E00071536,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2638,IT001E04050804,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2639,IT001E35151307,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2640,IT001E31236397,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2641,IT001E35294696,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2642,IT001E30016864,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2643,IT001E31112488,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2644,IT001E34504747,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2645,IT001E00071545,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2646,IT001E00071145,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2647,IT001E00071635,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2648,IT001E35268478,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2649,IT001E00071533,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2650,IT001E00259269,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
