date,temperature,weather_type
1525341600.0,23.0,ACTUAL
1525345200.0,23.3,ACTUAL
1525348800.0,23.7,ACTUAL
1525352400.0,23.3,ACTUAL
1525356000.0,23.0,ACTUAL
1525359600.0,27.7,ACTUAL
1525363200.0,27.3,ACTUAL
1525366800.0,22.3,ACTUAL
1525370400.0,23.1,ACTUAL
1525374000.0,20.3,ACTUAL
1525377600.0,19.3,ACTUAL
1525381200.0,19.3,ACTUAL
1525384800.0,19.3,ACTUAL
1525388400.0,19.3,ACTUAL
1525392000.0,18.3,ACTUAL
1525395600.0,17.7,ACTUAL
1525399200.0,19.0,ACTUAL
1525402800.0,17.7,ACTUAL
1525406400.0,17.7,ACTUAL
1525410000.0,17.9,ACTUAL
1525413600.0,16.0,ACTUAL
1525417200.0,17.0,ACTUAL
1525420800.0,18.0,ACTUAL
1525424400.0,19.0,ACTUAL
1525428000.0,21.0,ACTUAL
1525431600.0,21.0,ACTUAL
1525435200.0,22.0,ACTUAL
1525438800.0,22.0,ACTUAL
1525442400.0,22.0,ACTUAL
1525446000.0,18.9,ACTUAL
1525449600.0,17.5,ACTUAL
1525453200.0,18.1,ACTUAL
1525456800.0,17.3,ACTUAL
1525460400.0,17.1,ACTUAL
1525464000.0,16.3,ACTUAL
1525467600.0,16.7,ACTUAL
1525471200.0,17.3,ACTUAL
1525474800.0,15.7,ACTUAL
1525478400.0,15.7,ACTUAL
1525482000.0,15.7,ACTUAL
1525485600.0,15.5,ACTUAL
1525489200.0,15.3,ACTUAL
1525492800.0,16.7,ACTUAL
1525496400.0,15.7,ACTUAL
1525500000.0,17.0,ACTUAL
1525503600.0,20.0,ACTUAL
1525507200.0,19.0,ACTUAL
1525510800.0,20.0,ACTUAL
1525514400.0,20.7,ACTUAL
1525518000.0,22.0,ACTUAL
1525521600.0,23.0,ACTUAL
1525525200.0,24.0,ACTUAL
1525528800.0,25.0,ACTUAL
1525532400.0,25.7,ACTUAL
1525536000.0,25.5,ACTUAL
1525539600.0,25.3,ACTUAL
1525543200.0,24.5,ACTUAL
1525546800.0,22.1,ACTUAL
1525550400.0,21.5,ACTUAL
1525554000.0,19.3,ACTUAL
1525557600.0,19.5,ACTUAL
1525561200.0,18.9,ACTUAL
1525564800.0,19.5,ACTUAL
1526194800.0,18.0,ACTUAL
1526198400.0,18.0,ACTUAL
1526209200.0,20.0,ACTUAL
